Brand Names,Yarn Names,Weight,Texture,Fiber,Needles,Gauge,Balls
Ashford,Mackenzie 4-ply,Fingering / 4-ply / Super Fine,Plied (3 or more plies),Merino Superwash Wool (100%),2.75mm(2 US)(12 UK)3.25mm(3 US)(10 UK),"26-28 sts / 10 cm (4"") and 36 rows",100g; 357m (390 yds)
Ashford,Merino 4-ply,Fingering / 4-ply / Super Fine,Plied (3 or more plies),Merino Superwash Wool (100%),2.75mm(2 US)(12 UK)3.25mm(3 US)(10 UK),"26-32 sts / 10 cm (4"")",50g; 200m (219 yds)
Ashford,Merino DK,DK / Light,S on S plied,Merino Superwash Wool (100%),3.25mm(3 US)(10 UK)4mm(6 US)(8 UK),"20-22 sts / 10 cm (4"") and 28 rows",50g; 105m (115 yds)
Ashford,Triple Knit,Aran / Medium,Plied (3 or more plies),"Corriedale Wool (50%),Perendale Wool (50%)",5mm(8 US)(6 UK)5.5mm(9 US)(5 UK),"17-18 sts / 10 cm (4"") and 22 rows",100g; 150m (164 yds)
Askeladen,Merino-lammeuld 2-ply,Lace,2 ply,Wool (100%),2mm(0 US)(14 UK)2.75mm(2 US)(12 UK),"32 sts / 10 cm (4"")",100g; 600m (656 yds)
Askeladen,Silke-uld,Lace,Plied (3 or more plies),"Merino Wool (65%),Silk (35%)",2mm(0 US)(14 UK)2.75mm(2 US)(12 UK),"32 sts / 10 cm (4"")",100g; 600m (656 yds)
Bbb Filati,Martine,DK / Light,Plied (3 or more plies),Merino Superwash Wool (100%),3mm(2.5 US)(11 UK)3.5mm(4 US)( UK),"20-22 sts / 10 cm (4"")",50g; 144m (157 yds)
Bbb Filati,Meriseta,DK / Light,Plied (3 or more plies),"Merino Wool (70%),Silk (30%)",3mm(2.5 US)(11 UK)3.5mm(4 US)( UK),"24 sts / 10 cm (4"")",50g; 140m (153 yds)
Bbb Filati,New Master,DK / Light,Plied (3 or more plies),"Merino Wool (80%),Acrylic (20%)",4mm(6 US)(8 UK)4.5mm(7 US)(7 UK),"22 sts / 10 cm (4"")",50g; 124m (136 yds)
Bbb Filati,Soft Dream,Lace,Brushed bouclé (fuzzy / fluffy),"Mohair (70%),Silk (30%)",2mm(0 US)(14 UK),(Varies),25g; 220m (241 yds)
Bmg Affinitas,Baby,Sport / Fine,Plied (3 or more plies),"Acrylic (70%),Polyester (30%)",3mm(2.5 US)(11 UK)3.5mm(4 US)( UK),(Unknown),50g; 160m (175 yds)
Bmg Affinitas,Miltons,Aran / Medium,Plied (3 or more plies),Acrylic (100%),4.5mm(7 US)(7 UK)5mm(8 US)(6 UK),"18 sts / 10 cm (4"")",50g; 98m (107 yds)
Baa Baa Brighouse,Baa Baa Brew,DK / Light,Plied (3 or more plies),Blue Faced Leicester Wool (100%),4mm(6 US)(8 UK),"22 sts / 10 cm (4"") and 28 rows",100g; 225m (246 yds)
Baa Ram Ewe,Pip Colourwork,Fingering / 4-ply / Super Fine,2 ply,Wool (100%),2.75mm(2 US)(12 UK)3.25mm(3 US)(10 UK),(Unknown),25g; 116m (127 yds)
Baa Ram Ewe,Titus,Fingering / 4-ply / Super Fine,Plied with a woolly haze,"Blue Faced Leicester Wool (50%),Alpaca (30%),Wensleydale Wool (20%)",2.75mm(2 US)(12 UK)3.25mm(3 US)(10 UK),"28-30 sts / 10 cm (4"")",100g; 320m (350 yds)
Baa Ram Ewe,Winterburn Aran,Aran / Medium,2 ply,"Blue Faced Leicester Wool (50%),Masham Wool (50%)",4.5mm(7 US)(7 UK)5mm(8 US)(6 UK),"18 sts / 10 cm (4"") and 26 rows",100g; 170m (186 yds)
Baa Ram Ewe,Winterburn DK,DK / Light,2 ply,"Blue Faced Leicester Wool (50%),Masham Wool (50%)",4mm(6 US)(8 UK)4.5mm(7 US)(7 UK),"22 sts / 10 cm (4"") and 28 rows",100g; 230m (252 yds)
Baah Yarn,Aspen,Sport / Fine,Plied (3 or more plies),"Merino Wool (75%),Silk (15%),Cashmere (10%)",3.25mm(3 US)(10 UK)4mm(6 US)(8 UK),"24 sts / 10 cm (4"")",100g; 302m (330 yds)
Baah Yarn,La Jolla,Fingering / 4-ply / Super Fine,2 ply,Merino Superwash Wool (100%),2mm(0 US)(14 UK)2.75mm(2 US)(12 UK),"30 sts / 10 cm (4"")",100g; 366m (400 yds)
Baah Yarn,Mammoth,Super Bulky / Super Chunky,Single ply,Merino Superwash Wool (100%),12mm(17 US)( UK)19mm(35 US)( UK),"7-9 sts / 10 cm (4"")",100g; 82m (90 yds)
Baah Yarn,New York,Fingering / 4-ply / Super Fine,Single ply,Merino Superwash Wool (100%),2.25mm(1 US)(13 UK),"28 sts / 10 cm (4"")",100g; 366m (400 yds)
Baah Yarn,Savannah,Sport / Fine,2 ply,"Merino Superwash Wool (80%),Cashmere (10%),Nylon (10%)",3.75mm(5 US)(9 UK),"24-27 sts / 10 cm (4"")",100g; 366m (400 yds)
Baah Yarn,Sonoma,DK / Light,Plied (3 or more plies),Merino Superwash Wool (100%),3.75mm(5 US)(9 UK)4.5mm(7 US)(7 UK),"20-24 sts / 10 cm (4"")",100g; 213m (233 yds)
Babylonglegs,Semi-Precious,Fingering / 4-ply / Super Fine,Plied (3 or more plies),"Merino Superwash Wool (50%),Silk (50%)",2mm(0 US)(14 UK)3mm(2.5 US)(11 UK),(Unknown),100g; 400m (437 yds)
Barker Wool,BFL Fingering,Fingering / 4-ply / Super Fine,Plied (3 or more plies),Blue Faced Leicester Superwash Wool (100%),2.5mm(1.5 US)( UK)3.25mm(3 US)(10 UK),"27-32 sts / 10 cm (4"")",100g; 400m (437 yds)
Barrett Wool Company,Home Fingering Weight,Fingering / 4-ply / Super Fine,Plied (3 or more plies),Wool (100%),2.25mm(1 US)(13 UK)3.25mm(3 US)(10 UK),"28-32 sts / 10 cm (4"")",100g; 338m (370 yds)
Barrett Wool Company,Home Worsted Weight,Worsted / Medium,Plied (3 or more plies),Wool (100%),4mm(6 US)(8 UK)5mm(8 US)(6 UK),"18-22 sts / 10 cm (4"")",100g; 210m (230 yds)
Barrett Wool Company,Wisconsin Woolen Spun Fingering,Fingering / 4-ply / Super Fine,Plied (woolen-spun),"Corriedale Wool (50%),Merino Wool (50%)",2.25mm(1 US)(13 UK)3.25mm(3 US)(10 UK),"28-32 sts / 10 cm (4"")",100g; 411m (449 yds)
Barrett Wool Company,Wisconsin Woolen Spun Worsted,Worsted / Medium,Plied (woolen-spun),"Corriedale Wool (50%),Merino Wool (50%)",4mm(6 US)(8 UK)5mm(8 US)(6 UK),"18-22 sts / 10 cm (4"")",100g; 228m (249 yds)
Bartlettyarns,Fisherman 2-Ply,Heavy Worsted,2 ply,Wool (100%),5mm(8 US)(6 UK),"16 sts / 10 cm (4"")",113g; 192m (210 yds)
Bartlettyarns,Fisherman 3-ply,Bulky / Chunky,Plied (3 or more plies),Wool (100%),6mm(10 US)(4 UK),"14 sts / 10 cm (4"")",113g; 133m (145 yds)
Bartlettyarns,Fisherman Bulky,Bulky / Chunky,Single ply,Wool (100%),6mm(10 US)(4 UK),"14 sts / 10 cm (4"")",113g; 73m (80 yds)
Bartlettyarns,Fisherman Sport,Sport / Fine,2 ply,Wool (100%),3.25mm(3 US)(10 UK),"24 sts / 10 cm (4"")",(Varies)
Bartlettyarns,Rangeley 2-Ply,Aran / Medium,2 ply,Wool (100%),5mm(8 US)(6 UK),"16 sts / 10 cm (4"")",113g; 192m (210 yds)
Bartlettyarns,Rangeley 3-Ply,Bulky / Chunky,Plied (3 or more plies),Wool (100%),6mm(10 US)(4 UK),"14 sts / 10 cm (4"")",113g; 133m (145 yds)
Bartlettyarns,Rangeley Bulky,Bulky / Chunky,Single ply,Wool (100%),6mm(10 US)(4 UK),"14 sts / 10 cm (4"")",113g; 73m (80 yds)
Bartlettyarns,Rangeley Sport,Sport / Fine,2 ply,Wool (100%),3.25mm(3 US)(10 UK),"24 sts / 10 cm (4"")",(Varies)
Bartlettyarns,Shetlands 2-ply,Aran / Medium,Nubby / Tweedy,Wool (100%),5mm(8 US)(6 UK),"16 sts / 10 cm (4"")",113g; 192m (210 yds)
Bartlettyarns,Shetlands Bulky,Bulky / Chunky,Single ply,Wool (100%),6mm(10 US)(4 UK),"14 sts / 10 cm (4"")",113g; 73m (80 yds)
Bartlettyarns,Shetlands Sport,Sport / Fine,2 ply,Wool (100%),3.25mm(3 US)(10 UK),"24 sts / 10 cm (4"")",(Varies)
Beaverslide Dry Goods,100% Merino,Worsted / Medium,Z-plied,Merino Wool (100%),3.75mm(5 US)(9 UK)4.5mm(7 US)(7 UK),"18-20 sts / 10 cm (4"")",113g; 220m (241 yds)
Beaverslide Dry Goods,2-ply Sport / Sock,Sport / Fine,Z-plied,"Merino Wool (80%),Kid Mohair (20%)",2.25mm(1 US)(13 UK)3.25mm(3 US)(10 UK),"24 sts / 10 cm (4"")",114g; 419m (458 yds)
Beaverslide Dry Goods,3-ply Heavy Fisherman Weight,Bulky / Chunky,Z-plied,Merino Wool (100%),5mm(8 US)(6 UK)6mm(10 US)(4 UK),"14-15 sts / 10 cm (4"")",113g; 146m (160 yds)
Beaverslide Dry Goods,DK / Heavy Sock Weight,DK / Light,Z-plied,"Merino Wool (75%),Alpaca (15%),Kid Mohair (10%)",4mm(6 US)(8 UK),"22 sts / 10 cm (4"")",113g; 274m (300 yds)
Beaverslide Dry Goods,McTaggart Tweeds & Heathers,Bulky / Chunky,Nubby / Tweedy,Merino Wool (100%),5mm(8 US)(6 UK)6mm(10 US)(4 UK),"14 sts / 10 cm (4"")",113g; 146m (160 yds)
Beaverslide Dry Goods,Merino/Mohair 65/35 Worsted,Worsted / Medium,Z-plied,"Merino Wool (65%),Kid Mohair (35%)",4mm(6 US)(8 UK)4.5mm(7 US)(7 UK),"20 sts / 10 cm (4"")",113g; 220m (241 yds)
Beaverslide Dry Goods,Merino/Mohair 90/10 Worsted,Worsted / Medium,Z-plied,"Merino Wool (90%),Kid Mohair (10%)",4mm(6 US)(8 UK)4.5mm(7 US)(7 UK),"18-20 sts / 10 cm (4"")",113g; 220m (241 yds)
Bellissimo,Bellissimo 4,Fingering / 4-ply / Super Fine,S on S plied,Merino Superwash Wool (100%),3.25mm(3 US)(10 UK),"28 sts / 10 cm (4"") and 36 rows",50g; 170m (186 yds)
Bellissimo,Bellissimo 8,DK / Light,S on S plied,Merino Superwash Wool (100%),4mm(6 US)(8 UK)4.5mm(7 US)(7 UK),"22 sts / 10 cm (4"") and 30 rows",50g; 125m (137 yds)
Biches & Bûches,Le Coton & Alpaca,Aran / Medium,Fuzzy chain,"Organic Cotton (66%),Superfine Alpaca (34%)",4mm(6 US)(8 UK)5mm(8 US)(6 UK),"17 sts / 10 cm (4"") and 26 rows",50g; 90m (98 yds)
Biches & Bûches,Le Gros Lambswool,Aran / Medium,Plied (woolen-spun),Wool (100%),4.5mm(7 US)(7 UK)5.5mm(9 US)(5 UK),"16-18 sts / 10 cm (4"")",100g; 190m (208 yds)
Biches & Bûches,Le Lambswool,Sport / Fine,Plied (woolen-spun),Wool (100%),4mm(6 US)(8 UK)4.5mm(7 US)(7 UK),(Unknown),50g; 170m (186 yds)
Biches & Bûches,Le Petit Lambswool,Fingering / 4-ply / Super Fine,Plied (woolen-spun),Wool (100%),3mm(2.5 US)(11 UK)3.5mm(4 US)( UK),(Unknown),50g; 248m (271 yds)
Biches & Bûches,Le Petit Shetland,Fingering / 4-ply / Super Fine,Plied (woolen-spun),Shetland Wool (100%),(Varies),(Unknown),45g; 200m (219 yds)
Biches & Bûches,Le Sock Yarn,Fingering / 4-ply / Super Fine,Plied (3 or more plies),"Wool (80%),Nylon (20%)",2.5mm(1.5 US)( UK)3.25mm(3 US)(10 UK),(Unknown),100g; 400m (437 yds)
Biggan Design,4-ply Soft Merino Wool,Sport / Fine,Plied (3 or more plies),Merino / Border Leicester Cross (100%),3.25mm(3 US)(10 UK),"24-28 sts / 10 cm (4"")",50g; 179m (196 yds)
Biggan Design,8-ply Soft Merino Wool,DK / Light,Plied (3 or more plies),Merino / Border Leicester Cross (100%),4mm(6 US)(8 UK),"22 sts / 10 cm (4"")",50g; 105m (115 yds)
Bigwigs Angora,Bluefaced Leicester Blends,Worsted / Medium,Plied with a soft haze,"Blue Faced Leicester Wool (75%),Angora (25%)",4.5mm(7 US)(7 UK),"20 sts / 10 cm (4"") and 28 rows",50g; 140m (153 yds)
Bigwigs Angora,Merino Blend,Worsted / Medium,Plied with a soft haze,"Merino Wool (75%),Angora (25%)",4.5mm(7 US)(7 UK),"20 sts / 10 cm (4"") and 28 rows",50g; 150m (164 yds)
Biscotte Yarns,Bis-Sock,Fingering / 4-ply / Super Fine,Plied (3 or more plies),"Merino Superwash Wool (85%),Nylon (15%)",2.25mm(1 US)(13 UK)2.75mm(2 US)(12 UK),"28-32 sts / 10 cm (4"")",100g; 400m (437 yds)
Biscotte Yarns,Bis-Sock Autorayante,Fingering / 4-ply / Super Fine,Plied (3 or more plies),"Merino Superwash Wool (85%),Nylon (15%)",2.25mm(1 US)(13 UK)2.75mm(2 US)(12 UK),"27-32 sts / 10 cm (4"")",100g; 398m (435 yds)
Biscotte Yarns,DK Pure,DK / Light,Plied (3 or more plies),"Merino Superwash Wool (90%),Silk (10%)",4mm(6 US)(8 UK),"20-24 sts / 10 cm (4"")",115g; 238m (260 yds)
Biscotte Yarns,Griffon,Heavy Worsted,2 ply,Merino Superwash Wool (100%),5.5mm(9 US)(5 UK)6.5mm(10.5 US)(3 UK),"15-16 sts / 10 cm (4"")",100g; 166m (182 yds)
Biscotte Yarns,Hermione,Lace,Brushed bouclé (fuzzy / fluffy),"Kid Mohair (75%),Silk (25%)",3.5mm(4 US)( UK)8mm(11 US)(0 UK),"18-25 sts / 10 cm (4"")",50g; 420m (459 yds)
Biscotte Yarns,La Douce MCN,Sport / Fine,Plied (3 or more plies),"Merino Superwash Wool (80%),Cashmere (10%),Nylon (10%)",2.75mm(2 US)(12 UK)3.5mm(4 US)( UK),"26 sts / 10 cm (4"")",115g; 350m (383 yds)
Biscotte Yarns,Sirius,Fingering / 4-ply / Super Fine,Nubby / Tweedy,"Merino Superwash Wool (85%),Nylon (15%)",2.25mm(1 US)(13 UK)2.75mm(2 US)(12 UK),"28-32 sts / 10 cm (4"")",100g; 400m (437 yds)
Blackberry Ridge,100% Wool Medium Weight,Worsted / Medium,Plied (3 or more plies),Wool (100%),4mm(6 US)(8 UK),"20 sts / 10 cm (4"")",114g; 229m (250 yds)
Blackberry Ridge,Silk Blend Laceweight,Lace,Plied (3 or more plies),"Wool (75%),Silk (25%)",(Varies),(Varies),57g; 320m (350 yds)
Blacker Yarns,Blacker Swan 4-ply,Fingering / 4-ply / Super Fine,2 ply,"Merino Wool (90%),Shetland Wool (10%)",3mm(2.5 US)(11 UK),"28 sts / 10 cm (4"") and 30 rows",50g; 175m (191 yds)
Blacker Yarns,Blacker Swan DK,Worsted / Medium,Plied (3 or more plies),"Merino Wool (90%),Shetland Wool (10%)",4mm(6 US)(8 UK),"20 sts / 10 cm (4"") and 28 rows",50g; 110m (120 yds)
Blacker Yarns,Lyonesse 4-ply,Fingering / 4-ply / Super Fine,2 ply,"Corriedale Wool (50%),Linen (50%)",3mm(2.5 US)(11 UK),"28 sts / 10 cm (4"") and 34 rows",50g; 175m (191 yds)
Blacker Yarns,Lyonesse DK,Worsted / Medium,Plied (3 or more plies),"Corriedale Wool (50%),Linen (50%)",4mm(6 US)(8 UK),"20 sts / 10 cm (4"") and 28 rows",50g; 109m (119 yds)
Blacker Yarns,Pure Bluefaced Leicester 4-ply,Fingering / 4-ply / Super Fine,2 ply,Blue Faced Leicester Wool (100%),3mm(2.5 US)(11 UK)3.25mm(3 US)(10 UK),"28 sts / 10 cm (4"") and 34 rows",100g; 320m (350 yds)
Blacker Yarns,Pure Bluefaced Leicester Lace,Lace,2 ply,Blue Faced Leicester Wool (100%),2.25mm(1 US)(13 UK),(Varies),50g; 350m (383 yds)
Blacker Yarns,Pure Jacob 4-ply,Fingering / 4-ply / Super Fine,Plied with a woolly haze,Jacob Wool (100%),3mm(2.5 US)(11 UK),"28 sts / 10 cm (4"") and 34 rows",50g; 174m (190 yds)
Blacker Yarns,Pure Jacob DK,DK / Light,Plied with a woolly haze,Jacob Wool (100%),4mm(6 US)(8 UK),"20 sts / 10 cm (4"") and 28 rows",50g; 109m (119 yds)
Blacker Yarns,Pure Shetland 4-ply,Fingering / 4-ply / Super Fine,Plied (woolen-spun),Shetland Wool (100%),3mm(2.5 US)(11 UK),"28 sts / 10 cm (4"") and 34 rows",50g; 175m (191 yds)
Blacker Yarns,Pure Shetland DK,DK / Light,Plied (woolen-spun),Shetland Wool (100%),4mm(6 US)(8 UK),"20 sts / 10 cm (4"") and 28 rows",50g; 109m (119 yds)
Blacker Yarns,St Kilda Laceweight,Lace,2 ply,Wool (100%),1mm(00000 US)( UK)2.25mm(1 US)(13 UK),"42-50 sts / 10 cm (4"")",50g; 347m (379 yds)
Blacker Yarns,Tamar Lustre Blend 4-ply,Fingering / 4-ply / Super Fine,2 ply,Wool (100%),3mm(2.5 US)(11 UK),"28 sts / 10 cm (4"") and 34 rows",100g; 350m (383 yds)
Blacker Yarns,Tamar Lustre Blend DK,DK / Light,Plied (3 or more plies),Wool (100%),4mm(6 US)(8 UK),"20 sts / 10 cm (4"") and 28 rows",100g; 220m (241 yds)
Bollicine,Etoile,Worsted / Medium,Fuzzy / Fluffy,"Mohair (70%),Acrylic (30%)",4.5mm(7 US)(7 UK),"20 sts / 10 cm (4"")",50g; 150m (164 yds)
Bollicine,Sissi,Lace,Brushed bouclé (fuzzy / fluffy),"Mohair (70%),Nylon (30%)",2.75mm(2 US)(12 UK)4mm(6 US)(8 UK),(Varies),50g; 300m (328 yds)
Bollicine,Victor,Super Bulky / Super Chunky,Crepe / Cable-plied,"Merino Wool (70%),Acrylic (30%)",6mm(10 US)(4 UK),"12 sts / 10 cm (4"")",100g; 105m (115 yds)
Bonbon,Classic,Worsted / Medium,Plied (3 or more plies),Acrylic (100%),4.5mm(7 US)(7 UK)5mm(8 US)(6 UK),"20 sts / 10 cm (4"")",100g; 200m (219 yds)
Bonbon,Ince,DK / Light,Plied (3 or more plies),Acrylic (100%),3.5mm(4 US)( UK)5mm(8 US)(6 UK),(Unknown),100g; 300m (328 yds)
Borgo De'Pazzi,Alpalan,Heavy Worsted,Plied with a soft haze,"Wool (65%),Alpaca (35%)",3.5mm(4 US)( UK)4.5mm(7 US)(7 UK),"16 sts / 10 cm (4"") and 21 rows",50g; 100m (109 yds)
Borgo De'Pazzi,Amore Cotton Sport,Sport / Fine,2 ply,"Cotton (85%),Polyester (15%)",2.5mm(1.5 US)( UK)3.5mm(4 US)( UK),"24 sts / 10 cm (4"") and 36 rows",50g; 125m (137 yds)
Borgo De'Pazzi,Amore Lino,Sport / Fine,Nubby / Tweedy,"Cotton (65%),Linen (35%)",2.5mm(1.5 US)( UK)3.5mm(4 US)( UK),"26 sts / 10 cm (4"") and 31 rows",50g; 150m (164 yds)
Borgo De'Pazzi,Amore Merino 115,Aran / Medium,Plied (3 or more plies),"Merino Wool (70%),Nylon (25%),Acrylic (2%),Viscose (2%),Polyester (1%)",5.5mm(9 US)(5 UK)6mm(10 US)(4 UK),"18 sts / 10 cm (4"")",50g; 115m (126 yds)
Borgo De'Pazzi,Amore Merino 160,Sport / Fine,Plied (3 or more plies),"Merino Wool (70%),Nylon (25%),Acrylic (2%),Viscose (2%),Polyester (1%)",3.5mm(4 US)( UK)4.5mm(7 US)(7 UK),"23-26 sts / 10 cm (4"")",50g; 160m (175 yds)
Borgo De'Pazzi,Amore Merino 240,Fingering / 4-ply / Super Fine,Plied (3 or more plies),"Merino Wool (70%),Nylon (25%),Acrylic (2%),Viscose (2%),Polyester (1%)",3.5mm(4 US)( UK),"29 sts / 10 cm (4"")",50g; 240m (262 yds)
Borgo De'Pazzi,Amore Mix 75,Bulky / Chunky,Plied with a soft haze,"Acrylic (50%),Superwash Wool (50%)",5.5mm(9 US)(5 UK)6.5mm(10.5 US)(3 UK),"14 sts / 10 cm (4"") and 21 rows",50g; 75m (82 yds)
Borgo De'Pazzi,Amore Puro Cashmere,Fingering / 4-ply / Super Fine,Plied with a soft haze,Cashmere (100%),3.5mm(4 US)( UK)4mm(6 US)(8 UK),"29 sts / 10 cm (4"")",25g; 115m (126 yds)
Borgo De'Pazzi,Amore WS Super Soft Cashmere,DK / Light,Plied (3 or more plies),"Superwash Wool (45%),Viscose (25%),Nylon (20%),Cashmere (10%)",4.5mm(7 US)(7 UK)5mm(8 US)(6 UK),"23 sts / 10 cm (4"") and 30 rows",50g; 160m (175 yds)
Borgo De'Pazzi,Asor,Heavy Worsted,2 ply,"Cotton (50%),Merino Superwash Wool (50%)",6mm(10 US)(4 UK)7mm( US)(2 UK),"16 sts / 10 cm (4"") and 21 rows",50g; 80m (87 yds)
Borgo De'Pazzi,Astro,Bulky / Chunky,Single ply,"Superwash Wool (50%),Acrylic (40%),Alpaca (10%)",7mm( US)(2 UK)8mm(11 US)(0 UK),"14 sts / 10 cm (4"") and 18 rows",200g; 320m (350 yds)
Borgo De'Pazzi,Babe,Lace,Plied with a soft haze,"Llama (50%),Merino Wool (50%)",1.5mm(000 US)( UK)2.5mm(1.5 US)( UK),(Unknown),50g; 370m (405 yds)
Borgo De'Pazzi,Country Untreated Merino,DK / Light,S on S plied,Merino Wool (100%),3mm(2.5 US)(11 UK)4mm(6 US)(8 UK),"21-23 sts / 10 cm (4"") and 29 rows",50g; 140m (153 yds)
Borgo De'Pazzi,Glitch,Super Bulky / Super Chunky,Tape,"Cotton (90%),Polyester (10%)",9mm(13 US)(00 UK)12mm(17 US)( UK),(Unknown),250g; 185m (202 yds)
Borgo De'Pazzi,Grosso,Jumbo / Without needles,Single ply wrapped with fine thread,Wool (100%),25mm(50 US)( UK),"4 sts / 10 cm (4"")",200g; 28m (31 yds)
Borgo De'Pazzi,Hemp 100,Light Fingering,Plied with a fibrous haze,Hemp (100%),2mm(0 US)(14 UK)2.5mm(1.5 US)( UK),"34 sts / 10 cm (4"")",50g; 250m (273 yds)
Borgo De'Pazzi,Kid,Lace,Brushed bouclé (fuzzy / fluffy),"Kid Mohair (80%),Nylon (20%)",4mm(6 US)(8 UK)5mm(8 US)(6 UK),(Unknown),50g; 400m (437 yds)
Borgo De'Pazzi,Nalya,Heavy Worsted,Plied (3 or more plies),"Acrylic (50%),Superwash Wool (50%)",8mm(11 US)(0 UK)9mm(13 US)(00 UK),"17 sts / 10 cm (4"") and 22 rows",250g; 365m (399 yds)
Borgo De'Pazzi,Naturalia,Jumbo / Without needles,Single ply wrapped with fine thread,Wool (100%),12.75mm( US)( UK)15mm(18 US)( UK),"6 sts / 10 cm (4"") and 9 rows",200g; 120m (131 yds)
Borgo De'Pazzi,New Cedro,Worsted / Medium,2 ply,Wool (100%),4.5mm(7 US)(7 UK)6mm(10 US)(4 UK),"20 sts / 10 cm (4"") and 26 rows",50g; 100m (109 yds)
Borgo De'Pazzi,Ortica,Fingering / 4-ply / Super Fine,Plied (3 or more plies),Nettle Fiber (100%),2.5mm(1.5 US)( UK)3mm(2.5 US)(11 UK),"28-32 sts / 10 cm (4"")",50g; 200m (219 yds)
Borgo De'Pazzi,Oste,Sport / Fine,Plied (3 or more plies),Mercerized Cotton (100%),2.5mm(1.5 US)( UK)3.5mm(4 US)( UK),"26 sts / 10 cm (4"")",50g; 125m (137 yds)
Borgo De'Pazzi,Soavia,Sport / Fine,2 ply,"Merino Wool (65%),Kid Mohair (20%),Silk (15%)",3.75mm(5 US)(9 UK)4.5mm(7 US)(7 UK),"24-26 sts / 10 cm (4"")",50g; 150m (164 yds)
Borgo De'Pazzi,Zelda,Sport / Fine,Plied (3 or more plies),"Superwash Wool (60%),Hemp (40%)",2.5mm(1.5 US)( UK)3.5mm(4 US)( UK),"23-25 sts / 10 cm (4"") and 32 rows",50g; 175m (191 yds)
Bouton D'Or,Baby Superwash,Fingering / 4-ply / Super Fine,Plied (3 or more plies),Superwash Wool (100%),2.5mm(1.5 US)( UK)3mm(2.5 US)(11 UK),"29 sts / 10 cm (4"")",50g; 200m (219 yds)
Bouton D'Or,Laika,Bulky / Chunky,Plied (3 or more plies),Wool (100%),6mm(10 US)(4 UK),"14 sts / 10 cm (4"")",50g; 49m (54 yds)
Bouton D'Or,Lyre,Lace,Brushed bouclé (fuzzy / fluffy),"Kid Mohair (69%),Wool (22%),Metallic (6%),Viscose (3%)",4mm(6 US)(8 UK)4.5mm(7 US)(7 UK),"18 sts / 10 cm (4"") and 28 rows",25g; 185m (202 yds)
Bouton D'Or,Mango,Sport / Fine,Plied (3 or more plies),"Cotton (50%),Rayon (50%)",3.5mm(4 US)( UK),"24 sts / 10 cm (4"")",50g; 110m (120 yds)
Bouton D'Or,Olympe,Fingering / 4-ply / Super Fine,Crepe / Cable-plied,"Cotton (50%),Modal Rayon (50%)",2.5mm(1.5 US)( UK)3mm(2.5 US)(11 UK),"27 sts / 10 cm (4"") and 39 rows",50g; 163m (178 yds)
Bremont,Alicia,DK / Light,Plied with a soft haze,"Alpaca (50%),Silk (30%),Rayon (20%)",3mm(2.5 US)(11 UK)4mm(6 US)(8 UK),"22 sts / 10 cm (4"") and 30 rows",50g; 125m (137 yds)
Bremont,Amano,Aran / Medium,S on S plied,Merino Superwash Wool (100%),4mm(6 US)(8 UK)4.5mm(7 US)(7 UK),"18 sts / 10 cm (4"") and 24 rows",50g; 75m (82 yds)
Bremont,Camino Alpaca,Fingering / 4-ply / Super Fine,Plied (3 or more plies),"Merino Superwash Wool (60%),Alpaca (20%),Nylon (20%)",2mm(0 US)(14 UK)3mm(2.5 US)(11 UK),"28 sts / 10 cm (4"")",50g; 200m (219 yds)
Bremont,Camino Alpaca 6-ply,DK / Light,Plied with a soft haze,"Merino Superwash Wool (60%),Alpaca (20%),Nylon (20%)",3mm(2.5 US)(11 UK)3.5mm(4 US)( UK),"23 sts / 10 cm (4"")",75g; 195m (213 yds)
Bremont,Carmen,Sport / Fine,Plied with a soft haze,"Baby Alpaca (80%),Mulberry Silk (20%)",2.5mm(1.5 US)( UK)3.5mm(4 US)( UK),"24 sts / 10 cm (4"")",50g; 150m (164 yds)
Bremont,Claire,Aran / Medium,Fuzzy / Fluffy,"Alpaca (74%),Silk (26%)",5mm(8 US)(6 UK)7mm( US)(2 UK),"14-18 sts / 10 cm (4"")",25g; 150m (164 yds)
Bremont,Coco,Super Bulky / Super Chunky,Bouclé,"Baby Alpaca (50%),Merino Wool (50%)",6.5mm(10.5 US)(3 UK),"10 sts / 10 cm (4"")",100g; 59m (65 yds)
Bremont,Elaine,Bulky / Chunky,Chained,Alpaca (100%),6.5mm(10.5 US)(3 UK)8mm(11 US)(0 UK),"14 sts / 10 cm (4"")",100g; 129m (141 yds)
Bremont,Isabella,Super Bulky / Super Chunky,Faux / Fake fur,"Merino Wool (62%),Baby Alpaca (38%)",6mm(10 US)(4 UK),"8 sts / 10 cm (4"")",50g; 79m (86 yds)
Bremont,Joana Brushed,Worsted / Medium,Fuzzy / Fluffy,Superfine Alpaca (100%),5mm(8 US)(6 UK),"20 sts / 10 cm (4"")",50g; 175m (191 yds)
Bremont,Josy,Lace,Brushed bouclé (fuzzy / fluffy),"Alpaca (57%),Silk (43%)",4mm(6 US)(8 UK),"22 sts / 10 cm (4"") and 33 rows",25g; 250m (273 yds)
Bremont,Lilou,Worsted / Medium,Plied (3 or more plies),"Llama (90%),Nylon (9%),Metallic (1%)",4mm(6 US)(8 UK),"20 sts / 10 cm (4"")",50g; 100m (109 yds)
Bremont,Mara,Sport / Fine,Bouclé,"Alpaca (82%),Linen (9%),Silk (9%)",3.5mm(4 US)( UK),(Unknown),50g; 175m (191 yds)
