brand_name,yarn_name,texture,weight,fiber_type_1,fiber_type_2,fiber_type_3,fiber_type_4,fiber_type_5,fiber_qty_1,fiber_qty_2,fiber_qty_3,fiber_qty_4,fiber_qty_5,needles,gauge_sts,gauge_rows,ball_weight_g,ball_size_m
Hayfield,Spirit Chunky,Plied (3 or more plies),Bulky,Acrylic,Wool,NaN,NaN,NaN,80,20,NaN,NaN,NaN,6.5mm,14 sts, 19 rows,100, 155
Hayfield,Spirit DK,Plied (3 or more plies),DK,Acrylic,Superwash,NaN,NaN,NaN,80,20,NaN,NaN,NaN,4mm,22 sts, 28 rows,100, 345
Hazel Knits,AeroMo,Brushed bouclé (fuzzy / fluffy),Lace,Mohair,Silk,NaN,NaN,NaN,72,28,NaN,NaN,NaN,NaN,NaN,NaN,50, 418
Hazel Knits,Artisan Sock,Plied with a tight twist,Fingering,Merino,Nylon,NaN,NaN,NaN,90,10,NaN,NaN,NaN,2.25mm,36 sts,NaN,120, 366
Hazel Knits,Blueprint,Plied (3 or more plies),Fingering,Merino,Nylon,NaN,NaN,NaN,80,20,NaN,NaN,NaN,2.25mm,NaN,NaN,100, 402
Hazel Knits,Cadence,Plied (3 or more plies),Worsted,Merino,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,4.5mm,20 sts,NaN,100, 183
Hazel Knits,Cadence With Cashmere,Plied (3 or more plies),Worsted,Merino,Cashmere,Nylon,NaN,NaN,70,20,10,NaN,NaN,4.5mm,20 sts,NaN,105, 182
Hazel Knits,Divine,Plied (3 or more plies),Light Fingering,Merino,Cashmere,Silk,NaN,NaN,75,15,10,NaN,NaN,2.25mm,36 sts,NaN,113, 365
Hazel Knits,Entice MCN,Plied with a tight twist,Fingering,Merino,Cashmere,Nylon,NaN,NaN,70,20,10,NaN,NaN,2.25mm,36 sts,NaN,NaN,NaN
Hazel Knits,Filigree Pure Merino,Plied (3 or more plies),Lace,Merino,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,160, 1097
Hazel Knits,Filigree Silk,Plied (3 or more plies),Lace,Merino,Silk,NaN,NaN,NaN,50,50,NaN,NaN,NaN,NaN,NaN,NaN,100, 731
Hazel Knits,Lively DK,Plied (3 or more plies),DK,Merino,Nylon,NaN,NaN,NaN,90,10,NaN,NaN,NaN,3.75mm,24 sts,NaN,130, 366
Hazel Knits,Lyric,Plied (3 or more plies),Lace,Merino,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,115, 548
Hemp For Knitting,Allhemp3,Plied (3 or more plies),Fingering,Hemp,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,2.75mm,28 sts, 38 rows,50, 150
Hemp For Knitting,Allhemp6,Plied (3 or more plies),DK,Hemp,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,3.75mm,22 sts, 28 rows,100, 150
Hemp For Knitting,Allhemp6LUX,Plied (3 or more plies),DK,Hemp,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,3.75mm,22 sts, 28 rows,100, 130
Hemp For Knitting,Cashmere Canapa,Plied (3 or more plies),DK,Cotton,Cashmere,Hemp,NaN,NaN,60,30,10,NaN,NaN,3.75mm,22 sts,NaN,50, 110
Hemp For Knitting,Hempton,Plied (3 or more plies),DK,Cotton,Hemp,Rayon,NaN,NaN,40,30,30,NaN,NaN,3.75mm,22 sts,NaN,50, 119
Hemp For Knitting,Hempwol,Plied (3 or more plies),Worsted,Wool,Hemp,NaN,NaN,NaN,65,35,NaN,NaN,NaN,4.5mm,20 sts,NaN,100, 229
Hikoo,Alpico,Slubby single ply wrapped with thread.,DK,Baby,Cotton,NaN,NaN,NaN,58,42,NaN,NaN,NaN,3.25mm,24 sts,NaN,100, 168
Hikoo,CoBaSi,Plied (3 or more plies),Fingering,Cotton,Elastic,Bamboo,Silk,NaN,55,21,16,8,NaN,2.25mm,32 sts,NaN,50, 201
Hikoo,CoBaSi DK,Plied (3 or more plies),DK,Cotton,Elastic,Bamboo,Silk,NaN,55,21,16,8,NaN,3.5mm,24 sts,NaN,50, 128
Hikoo,Concentric,Loosely plied,Worsted,Baby,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,5mm,20 sts,NaN,100, 201
Hikoo,Concentric Cotton,Loosely plied,Sport,Cotton,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,5mm,28 sts,NaN,200, 849
Hikoo,Highland Lux,Plied with a soft haze,Worsted,Highland,Kid,NaN,NaN,NaN,90,10,NaN,NaN,NaN,4mm,20 sts,NaN,100, 249
Hikoo,Madrona,Plied with a soft haze,Fingering,Alpaca,Merino,Bamboo,Nylon,NaN,30,30,20,20,NaN,4.5mm,32 sts,NaN,100, 367
Hikoo,Merino Lace Light,2 ply,Lace,Merino,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,2mm,NaN,NaN,100, 1400
Hikoo,Popcycle,Plied (3 or more plies),Sport,Bamboo,Polyester,NaN,NaN,NaN,50,50,NaN,NaN,NaN,3mm,26 sts,NaN,100, 278
Hikoo,Rylie,Plied with a fibrous haze,Sport,Baby,Linen,Mulberry,NaN,NaN,50,25,25,NaN,NaN,3.25mm,24 sts,NaN,100, 251
Hikoo,Simplicity,Plied (3 or more plies),Worsted,Merino,Acrylic,Nylon,NaN,NaN,55,28,17,NaN,NaN,3.5mm,20 sts,NaN,50, 107
Hikoo,Simplinatural,Plied (3 or more plies),Worsted,Baby,Merino,Mulberry,NaN,NaN,40,40,20,NaN,NaN,5mm,18 sts,NaN,100, 167
Hikoo,Simpliworsted,S on S plied,Aran,Merino,Acrylic,Nylon,NaN,NaN,55,28,17,NaN,NaN,6mm,16 sts,NaN,100, 128
Hikoo,Sueño,Plied (3 or more plies),Sport,Merino,Bamboo,NaN,NaN,NaN,80,20,NaN,NaN,NaN,2mm,26 sts,NaN,100, 233
Hikoo,Sueño Tweed,Nubby / Tweedy,DK,Merino,Bamboo,Viscose,NaN,NaN,69,16,15,NaN,NaN,3.25mm,24 sts,NaN,100, 233
Hikoo,Sueño Worsted,Plied (3 or more plies),Worsted,Merino,Bamboo,NaN,NaN,NaN,80,20,NaN,NaN,NaN,4.5mm,20 sts,NaN,100, 166
Hikoo,Twisp,2 ply,Sport,Cotton,Bamboo,Hemp,NaN,NaN,70,20,10,NaN,NaN,3.25mm,24 sts,NaN,50, 150
Hjertegarn,Alicante,Plied (3 or more plies),Fingering,Cotton,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,3mm,27 sts,NaN,50, 180
Hjertegarn,All Seasons,S on S plied,Sport,Cotton,Merino,NaN,NaN,NaN,50,50,NaN,NaN,NaN,3.5mm,26 sts,NaN,50, 170
Hjertegarn,Aloe Sockwool Strømpegarn,Plied (3 or more plies),Fingering,Superwash,Nylon,NaN,NaN,NaN,75,25,NaN,NaN,NaN,2.5mm,32 sts,NaN,100, 420
Hjertegarn,Alpaca 400,Plied with a soft haze,Fingering,Alpaca,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,2mm,30 sts,NaN,50, 400
Hjertegarn,Alpaca Silk,Plied with a soft haze,Sport,Alpaca,Merino,Silk,NaN,NaN,60,30,10,NaN,NaN,3mm,26 sts,NaN,50, 165
Hjertegarn,Arezzo,Crepe / Cable-plied,Sport,Cotton,Bamboo,Linen,NaN,NaN,37,34,29,NaN,NaN,3mm,26 sts,NaN,50, 150
Hjertegarn,Armonia,Plied (3 or more plies),Fingering,Merino,Nylon,NaN,NaN,NaN,75,25,NaN,NaN,NaN,2.5mm,28 sts,NaN,50, 200
Hjertegarn,Armonia Brushed,Plied with a soft haze,Sport,Merino,Nylon,NaN,NaN,NaN,75,25,NaN,NaN,NaN,4mm,24 sts,NaN,50, 200
Hjertegarn,Armonia Handdyed,Plied (3 or more plies),Fingering,Merino,Nylon,NaN,NaN,NaN,75,25,NaN,NaN,NaN,2.5mm,28 sts,NaN,100, 400
Hjertegarn,Armonia Print,Plied (3 or more plies),Fingering,Merino,Nylon,NaN,NaN,NaN,75,25,NaN,NaN,NaN,2.5mm,28 sts,NaN,100, 400
Hjertegarn,Basic Superwash,Plied (3 or more plies),Sport,Superwash,Nylon,NaN,NaN,NaN,75,25,NaN,NaN,NaN,3mm,26 sts,NaN,50, 140
Hjertegarn,Blend Bamboo,S on S plied,Sport,Bamboo,Cotton,NaN,NaN,NaN,70,30,NaN,NaN,NaN,3mm,26 sts,NaN,50, 150
Hjertegarn,Blend/Tendens,Plied (3 or more plies),Sport,Acrylic,Cotton,NaN,NaN,NaN,50,50,NaN,NaN,NaN,3mm,26 sts,NaN,50, 150
Hjertegarn,Bommix Bamboo,S on S plied,DK,Bamboo,Cotton,NaN,NaN,NaN,70,30,NaN,NaN,NaN,3.5mm,22 sts,NaN,50, 104
Hjertegarn,Børstet Uld,Fuzzy / Fluffy,Aran,Wool,Alpaca,Nylon,NaN,NaN,57,25,18,NaN,NaN,7mm,15 sts,NaN,50, 150
Hjertegarn,Ciao Trunte,Plied (3 or more plies),Fingering,Merino,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,2.5mm,32 sts,NaN,50, 180
Hjertegarn,Cotton 8/8,Loosely plied,Aran,Cotton,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,4.5mm,18 sts,NaN,50, 80
Hjertegarn,Cotton Linen,Plied (3 or more plies),DK,Cotton,Linen,NaN,NaN,NaN,70,30,NaN,NaN,NaN,3.5mm,22 sts,NaN,50, 120
Hjertegarn,Cotton Nr. 8,Plied (3 or more plies),Sport,Cotton,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,3mm,26 sts,NaN,50, 165
Hjertegarn,Deco,Plied (3 or more plies),DK,Acrylic,Superwash,NaN,NaN,NaN,80,20,NaN,NaN,NaN,3.5mm,21 sts,NaN,50, 112
Hjertegarn,Deco Woolen Spun,Plied (woolen-spun),DK,Acrylic,Superwash,NaN,NaN,NaN,70,30,NaN,NaN,NaN,3.5mm,21 sts,NaN,50, 112
Hjertegarn,Diamond Cotton,Plied (3 or more plies),Sport,Mercerized,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,2.5mm,27 sts,NaN,50, 165
Hjertegarn,Dream Air,Blown / Fiber-filled net,Aran,Wool,Nylon,Alpaca,NaN,NaN,53,25,22,NaN,NaN,5mm,17 sts,NaN,50, 200
Hjertegarn,Exclusive Alpaca,Plied with a soft haze,Fingering,Alpaca,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,3mm,34 sts,NaN,50, 166
Hjertegarn,Extrafine Merino 120,S on S plied,DK,Merino,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,3.5mm,22 sts,NaN,50, 120
Hjertegarn,Extrafine Merino 150,S on S plied,Sport,Merino,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,2.5mm,24 sts,NaN,50, 150
Hjertegarn,Extrafine Merino 90,S on S plied,Aran,Merino,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,4.5mm,18 sts,NaN,50, 90
Hjertegarn,Glamour Lurex,Metallic chainette,Fingering,Viscose,Lurex,NaN,NaN,NaN,70,30,NaN,NaN,NaN,2.5mm,NaN,NaN,50, 190
Hjertegarn,Highland Fine Wool,Plied (3 or more plies),Sport,Highland,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,3mm,26 sts,NaN,40, 180
Hjertegarn,Hjerte nr. 5 Hæklegarn,Size 5 Crochet thread,Thread,Mercerized,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,2mm,NaN,NaN,100, 420
Hjertegarn,Incawool,Single ply,Aran,Highland,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,4.5mm,18 sts,NaN,100, 160
Hjertegarn,Jette,Plied (3 or more plies),DK,Acrylic,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,3.5mm,22 sts, 30 rows,50, 160
Hjertegarn,Lana Cotton 212,S on S plied,Fingering,Cotton,Merino,NaN,NaN,NaN,50,50,NaN,NaN,NaN,3mm,28 sts,NaN,50, 212
Hjertegarn,Lima,Plied (3 or more plies),Worsted,Wool,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,4.5mm,20 sts,NaN,50, 100
Hjertegarn,Merino Cotton,S on S plied,DK,Cotton,Merino,NaN,NaN,NaN,50,50,NaN,NaN,NaN,3.5mm,22 sts,NaN,50, 120
Hjertegarn,Nanoq Superwash Wool,Plied (3 or more plies),Bulky,Merino,Nylon,NaN,NaN,NaN,70,30,NaN,NaN,NaN,6mm,13 sts,NaN,100, 100
Hjertegarn,Natur Uld,Single ply,Bulky,Wool,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,6mm,14 sts,NaN,100, 101
Hjertegarn,Natura Merino Wool,Plied (3 or more plies),Worsted,Merino,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,3.5mm,21 sts,NaN,50, 108
Hjertegarn,New Arezzo,Crepe / Cable-plied,Sport,Bamboo,Linen,Cotton,NaN,NaN,47,33,20,NaN,NaN,3mm,26 sts,NaN,50, 150
Hjertegarn,New Life Wool,Plied (3 or more plies),Aran,Wool,Other,NaN,NaN,NaN,65,35,NaN,NaN,NaN,5mm,17 sts,NaN,100, 200
Hjertegarn,Organic 350 Wool Cotton,2 ply,Lace,Merino,Organic,NaN,NaN,NaN,55,45,NaN,NaN,NaN,3mm,26 sts,NaN,50, 350
Hjertegarn,Organic Trio,Plied (3 or more plies),Fingering,Wool,Cotton,Silk,NaN,NaN,50,25,25,NaN,NaN,4mm,NaN,NaN,50, 230
Hjertegarn,Palino,S on S plied,DK,Merino,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,3mm,22 sts,NaN,50, 124
Hjertegarn,Perle Acryl,Plied (3 or more plies),Fingering,Acrylic,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,2.5mm,30 sts,NaN,50, 200
Hjertegarn,Ragg-strømpegarn,Plied (3 or more plies),Aran,Superwash,Nylon,NaN,NaN,NaN,70,30,NaN,NaN,NaN,4.5mm,16 sts,NaN,50, 77
Hjertegarn,Roma,S on S plied,Worsted,Acrylic,Cotton,NaN,NaN,NaN,50,50,NaN,NaN,NaN,4mm,20 sts,NaN,50, 125
Hjertegarn,Roselinde Kid Mohair,Brushed bouclé (fuzzy / fluffy),Bulky,Kid,Merino,Nylon,NaN,NaN,78,13,9,NaN,NaN,6mm,14 sts,NaN,50, 100
Hjertegarn,Silk Kid Mohair,Brushed bouclé (fuzzy / fluffy),Lace,Mohair,Silk,NaN,NaN,NaN,72,28,NaN,NaN,NaN,3mm,NaN,NaN,25, 210
Hjertegarn,Silk Tweed,Nubby / Tweedy,Fingering,Merino,Nylon,Silk,NaN,NaN,50,25,25,NaN,NaN,3.5mm,30 sts,NaN,50, 250
Hjertegarn,Sock 4,Plied (3 or more plies),Fingering,Superwash,Nylon,NaN,NaN,NaN,75,25,NaN,NaN,NaN,2.5mm,28 sts,NaN,50, 210
Hjertegarn,Soon,S on S plied,Aran,Cotton,Acrylic,NaN,NaN,NaN,60,40,NaN,NaN,NaN,5mm,15 sts,NaN,50, 80
Hjertegarn,Stretch Strømpegarn,Plied (3 or more plies),Fingering,Superwash,Nylon,Elastic,NaN,NaN,69,23,8,NaN,NaN,2.5mm,32 sts,NaN,100, 420
Hjertegarn,Strømpegarn Sock,Plied (3 or more plies),Fingering,Superwash,Nylon,NaN,NaN,NaN,75,25,NaN,NaN,NaN,2.5mm,32 sts,NaN,50, 210
Hjertegarn,Thule,Plied (3 or more plies),Bulky,Acrylic,Wool,NaN,NaN,NaN,55,45,NaN,NaN,NaN,7mm,13 sts,NaN,100, 110
Hjertegarn,Valencia,S on S plied,DK,Cotton,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,3.5mm,22 sts,NaN,50, 125
Hjertegarn,Vidal Alpaca,Plied (3 or more plies),DK,Alpaca,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,3.5mm,22 sts,NaN,50, 127
Hjertegarn,Vital,Plied (3 or more plies),DK,Superwash,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,3.5mm,22 sts,NaN,50, 115
Hjertegarn,Wool Silk,Nubby / Tweedy,Sport,Superwash,Silk,NaN,NaN,NaN,75,25,NaN,NaN,NaN,3mm,26 sts,NaN,50, 300
Holst Garn,Cielo,Fuzzy chain,Aran,Baby,Merino,Nylon,NaN,NaN,42,42,16,NaN,NaN,6mm,18 sts,NaN,50, 125
Holst Garn,Coast - Uld/Bomuld,Plied (3 or more plies),Light Fingering,Merino,Cotton,NaN,NaN,NaN,55,45,NaN,NaN,NaN,2.5mm,26 sts,NaN,50, 349
Holst Garn,Haya,Plied (3 or more plies),Fingering,Baby,Mulberry,Yak,NaN,NaN,70,20,10,NaN,NaN,3mm,28 sts,NaN,50, 183
Holst Garn,Highland,2 ply,Fingering,Highland,Nylon,NaN,NaN,NaN,80,20,NaN,NaN,NaN,2.5mm,30 sts,NaN,50, 210
Holst Garn,Supersoft 100% uld,2 ply,Light Fingering,Wool,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,2.5mm,32 sts,NaN,50, 287
Holst Garn,Tides,Nubby / Tweedy,Light Fingering,Wool,Silk,NaN,NaN,NaN,70,30,NaN,NaN,NaN,2.5mm,32 sts,NaN,50, 287
Holst Garn,Titicaca,2 ply,Lace,Alpaca,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,50, 400
Isager Strik,Alpaca 1,2 ply,Lace,Alpaca,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,50, 400
Isager Strik,Alpaca 2,2 ply,Sport,Alpaca,Merino,NaN,NaN,NaN,50,50,NaN,NaN,NaN,3mm,26 sts,NaN,50, 247
Isager Strik,Alpaca 3,Chained,Aran,Alpaca,Wool,NaN,NaN,NaN,50,50,NaN,NaN,NaN,5mm,16 sts, 20 rows,100, 250
Isager Strik,Bouclé,Bouclé,Worsted,Alpaca,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,3mm,22 sts,NaN,100, 350
Isager Strik,Eco Baby,Chained,DK,Baby,Organic,NaN,NaN,NaN,68,32,NaN,NaN,NaN,4mm,21 sts, 34 rows,50, 150
Isager Strik,Eco Melange,Single ply spun into a net,Sport,Baby,Merino,NaN,NaN,NaN,80,20,NaN,NaN,NaN,3mm,24 sts,NaN,50, 150
Isager Strik,Eco Soft,Blown / Fiber-filled net,Bulky,Baby,Organic,NaN,NaN,NaN,56,44,NaN,NaN,NaN,5.5mm,15 sts, 22 rows,50, 125
Isager Strik,Højlandsgarn / Highland Wool,2 ply,Sport,Highland,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,2.5mm,26 sts,NaN,50, 280
Isager Strik,Hør Organic,Plied (3 or more plies),Fingering,Linen,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,2.5mm,NaN,NaN,50, 178
Isager Strik,Isager Tweed,Nubby / Tweedy,Fingering,Wool,Mohair,NaN,NaN,NaN,70,30,NaN,NaN,NaN,2.25mm,32 sts,NaN,50, 200
Isager Strik,Jensen,Plied (3 or more plies),DK,Wool,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,3mm,22 sts, 28 rows,50, 125
Isager Strik,Sock Yarn,Plied (3 or more plies),Fingering,Alpaca,Merino,Nylon,NaN,NaN,40,40,20,NaN,NaN,2.5mm,28 sts,NaN,100, 388
Isager Strik,Spinni,Single ply,Lace,Wool,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,2mm,34 sts,NaN,100, 610
Isager Strik,Trio 1,Plied (3 or more plies),Lace,Linen,Cotton,Bamboo,NaN,NaN,50,30,20,NaN,NaN,NaN,NaN,NaN,50, 350
Isager Strik,Trio 2,Plied (3 or more plies),Sport,Linen,Cotton,Tencel,NaN,NaN,50,30,20,NaN,NaN,3mm,26 sts, 34 rows,50, 175
Isager Strik,Tvinni,Plied (3 or more plies),Fingering,Merino,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,2.5mm,NaN,NaN,100, 510
Isager Strik,Tvinni Alpaca,2 ply,Lace,Alpaca,Merino,NaN,NaN,NaN,50,50,NaN,NaN,NaN,2.75mm,NaN,NaN,100, 550
Jade Sapphire,Aaah,Fuzzy / Fluffy,Aran,Cashmere,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,3.5mm,20 sts,NaN,50, 236
Jade Sapphire,Brigadoon,Loosely plied,Worsted,Cashmere,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,4mm,20 sts,NaN,50, 173
Jade Sapphire,Khata,2 ply,Lace,Silk,Yak,NaN,NaN,NaN,50,50,NaN,NaN,NaN,NaN,NaN,NaN,100, 640
Jade Sapphire,Lacey Lamb,Plied (3 or more plies),Lace,Wool,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,2.25mm,32 sts,NaN,55, 754
Jade Sapphire,Mongolian Cashmere 12-ply,Plied with a soft haze,Super Bulky,Cashmere,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,6.5mm,12 sts,NaN,55, 64
Jade Sapphire,Mongolian Cashmere 2-ply,2 ply,Lace,Cashmere,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,2.25mm,NaN,NaN,55, 366
Jade Sapphire,Mongolian Cashmere 4-ply,Plied with a soft haze,Sport,Cashmere,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,3.75mm,24 sts,NaN,55, 183
Jade Sapphire,Mongolian Cashmere 8-ply,Plied with a soft haze,Aran,Cashmere,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,5.5mm,16 sts,NaN,55, 91
Jade Sapphire,Mongolian Cashmere Zageo 6-ply,Plied with a soft haze,Worsted,Cashmere,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,3.75mm,20 sts,NaN,55, 183
Jade Sapphire,Mongolian Cashmere Zageo 6-ply Ombre Collection,Plied with a soft haze,Worsted,Cashmere,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,4mm,20 sts,NaN,150, 297
Jade Sapphire,Oooh,Fuzzy / Fluffy,Super Bulky,Cashmere,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,8mm,8 sts,NaN,50, 35
Jade Sapphire,Peeeps,Fuzzy / Fluffy,Aran,Wool,Cashmere,NaN,NaN,NaN,60,40,NaN,NaN,NaN,4mm,17 sts,NaN,50, 150
Jade Sapphire,Re-Luxe,Crepe / Cable-plied,Bulky,Cashmere,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,6.5mm,14 sts,NaN,100, 130
Jade Sapphire,Silk Cashmere 2-ply,2 ply,Lace,Silk,Cashmere,NaN,NaN,NaN,55,45,NaN,NaN,NaN,2.25mm,NaN,NaN,55, 366
Jade Sapphire,Sylph,Loosely plied,DK,Cashmere,Linen,NaN,NaN,NaN,58,42,NaN,NaN,NaN,3.5mm,24 sts,NaN,50, 283
Jaggerspun,Berwick Bulky,Plied (3 or more plies),Bulky,Superwash,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,100, 94
Jaggerspun,Green Line Organic 3/8,Plied (3 or more plies),Sport,Merino,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,NaN,24 sts,NaN,NaN,NaN
Jaggerspun,Heather Line 2/8,Plied (3 or more plies),Light Fingering,Wool,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,NaN,36 sts,NaN,NaN,NaN
Jaggerspun,Kokadjo 4/14,Plied (3 or more plies),Fingering,Superwash,Silk,NaN,NaN,NaN,90,10,NaN,NaN,NaN,2.25mm,32 sts,NaN,NaN,NaN
Jaggerspun,Maine Line 2/8,Plied (3 or more plies),Sport,Wool,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,2.75mm,28 sts,NaN,NaN,NaN
Jaggerspun,Mousam Falls 4/14 Sock,Plied (3 or more plies),Fingering,Merino,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,2.25mm,32 sts,NaN,100, 398
Jaggerspun,Mousam Falls 4/6,Plied (3 or more plies),Aran,Merino,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,4.5mm,18 sts,NaN,100, 171
Jaggerspun,Super Lamb 4/8,Plied (3 or more plies),DK,Merino,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,3.25mm,22 sts,NaN,NaN,NaN
Jaggerspun,Superfine Merino 2/18,Plied (3 or more plies),Fingering,Merino,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,2.25mm,32 sts,NaN,NaN,NaN
Jaggerspun,Zephyr Wool-Silk 2/18,Plied (3 or more plies),Fingering,Merino,Silk,NaN,NaN,NaN,50,50,NaN,NaN,NaN,1.75mm,32 sts,NaN,NaN,NaN
Jaggerspun,Zephyr Wool-Silk 4/8,Plied (3 or more plies),DK,Silk,Wool,NaN,NaN,NaN,50,50,NaN,NaN,NaN,3.5mm,22 sts,NaN,NaN,NaN
Jamieson & Smith,2-ply Jumper Weight,Plied (woolen-spun),Light Fingering,Shetland,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,2.5mm,32 sts,NaN,25, 110
Jamieson & Smith,2-ply Lace Weight,Plied (woolen-spun),Lace,Shetland,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,2.75mm,NaN,NaN,25, 169
Jamieson & Smith,Cobweb,Single ply,Cobweb,Shetland,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,2.75mm,32 sts,NaN,25, 347
Jamieson & Smith,Shetland Aran Worsted,2 ply,Aran,Shetland,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,4mm,19 sts, 22 rows,50, 61
Jamieson & Smith,Shetland Chunky,2 ply,Bulky,Shetland,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,4.5mm,18 sts,NaN,100, 120
Jamieson & Smith,Shetland Heritage,2 ply,Light Fingering,Shetland,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,3mm,30 sts, 32 rows,25, 110
Jamieson & Smith,Shetland Supreme 1-ply,Single ply,Lace,Shetland,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,2.5mm,40 sts, 50 rows,25, 400
Jamieson & Smith,Shetland Supreme 2-ply,2 ply,Lace,Shetland,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,3.5mm,30 sts, 35 rows,25, 200
Jamieson & Smith,Shetland Supreme Jumper Weight,Plied (woolen-spun),Fingering,Shetland,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,3.25mm,28 sts,NaN,50, 172
Jamieson'S Of Shetland,Cobweb Ultra,Single ply,Cobweb,Shetland,Wool,NaN,NaN,NaN,50,50,NaN,NaN,NaN,3mm,NaN,NaN,25, 380
Jamieson'S Of Shetland,Double Knitting,2 ply,DK,Shetland,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,3.75mm,25 sts, 32 rows,25, 75
Jamieson'S Of Shetland,Shetland Heather,2 ply,Aran,Shetland,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,4mm,22 sts,NaN,50, 92
Jamieson'S Of Shetland,Shetland Marl,Plied (3 or more plies),Bulky,Shetland,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,6mm,15 sts, 22 rows,100, 120
